Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,City,Pickup Location,Drop Location,Fare (INR)
7/27/2025,10:54:40,9b139607-acd2-49fa-8202-b506a25121bf,Cancelled,68c52975-6f53-4843-8dea-bc7177e62f29,Prime SUV,Kolkata,Ghose Nagar,Borde Road,1204.32
7/30/2025,2:15:42,2e7a5083-92ca-420f-9739-93333830ad47,Ongoing,0902111a-beb2-4b7d-ad7c-5c02369b2dbb,Prime SUV,Ahmedabad,Dash Ganj,Sur Marg,875.24
7/15/2025,23:29:01,438464a8-b66c-4d97-aa4b-b8772fea6edb,Completed,a6612e01-6650-43ca-9769-9b229e0e3675,eBike,Hyderabad,Balasubramanian,Lanka Path,1449.62
7/1/2025,22:03:26,32b1c820-2061-412f-85e3-d44c876833d1,Cancelled,a70394ff-7a29-4f9e-ba08-be66eeaef8a5,Prime Sedan,Bangalore,Bassi Chowk,Golla Street,1093.01
6/6/2025,0:04:25,74a3e274-3d63-40bd-847b-583bfce9b9d6,Ongoing,3128e039-7043-4065-81d7-8d431afec3c7,Mini,Delhi,Arora Marg,Warrior Chowk,1138.5
6/24/2025,12:04:31,8b6d7e35-ef74-4cea-8d7e-7809ad87cc08,Ongoing,dd6cab3b-b82d-452d-8398-368e8a727875,Auto,Jaipur,Saini Road,Savant Zila,985.5
6/27/2025,11:29:48,35a341d1-0ac3-406b-a103-bbed1e84dabf,Ongoing,4f26847a-1cbf-4b03-815b-0c0969132e60,Prime SUV,Chennai,Shenoy Road,Dasgupta Ganj,382.73
6/8/2025,17:23:47,1e902b64-0d60-4156-9e2c-4440a816f9a7,Cancelled,a987b0d3-c497-4707-89b3-bf9567888749,eBike,Hyderabad,Sule,Bir Marg,239.5
6/21/2025,13:33:10,2564aa02-b472-4592-acaa-fee1d8525374,Completed,e9f1e915-d4f1-42b0-954b-7b4dc618e48c,Mini,Pune,Dugar Circle,Shroff Zila,1230.81
6/29/2025,11:31:29,fe5e9366-1623-4bd1-9bd1-3b424f56bc51,Ongoing,b2f87b63-e1e2-497a-9d95-075d26c7ef27,Mini,Jaipur,Gulati Zila,Barad Nagar,1497.17
6/20/2025,9:26:34,b9305228-dea9-4c2b-a08f-ac49f2847d2d,Ongoing,6e3c9464-21b6-440a-b297-262131996c08,Mini,Chennai,Kumar Ganj,Vig Road,1072.49
6/18/2025,4:56:58,b08e9f20-c195-4825-bcb1-d41790e4e21c,Completed,7db5b93c-e117-42c5-bdb4-2705d81a86b1,Bike,Lucknow,Goel Marg,Warrior Ganj,914.47
7/16/2025,13:15:46,678b134c-e8a9-4035-9cf3-c38cf48d25f0,Completed,51f22fb1-fd94-47ea-86cc-ba248d7566b6,eBike,Hyderabad,Sagar Road,Yadav Marg,1039.88
7/13/2025,23:46:07,d35acc3b-61ba-46d1-95bf-56384d5701bf,Completed,42bbd233-38c3-4acb-ba9a-b36ede2412f1,Prime Plus,Pune,Tandon Nagar,Rege Marg,228.91
7/31/2025,19:56:11,7394a558-dcf6-4b72-a246-a1851d9bf13e,Completed,ef747ce4-d2d3-44b0-a582-b023b4ebeb3f,Bike,Bangalore,Shan,Baral Nagar,150.27
7/27/2025,16:29:35,6008ba55-5b18-4fad-84d8-b8434cfde6d6,Ongoing,c474ac72-d040-428a-87bf-432faf9ad2e9,eBike,Ahmedabad,Saha Circle,Dass Street,1301.9
8/3/2025,8:55:08,c4b72bd6-164e-4faf-8d4d-841ff686edd4,Ongoing,3f6ced9d-5883-40dd-a1ca-297846351127,Bike,Lucknow,Bansal Marg,Ratti Path,860.05
7/4/2025,3:37:03,8ebfba0f-c72f-4c51-9aa3-7faa6a5bf058,Cancelled,5277c2ba-ab6e-450d-8073-eedbf7504c6c,Prime SUV,Mumbai,Chacko Ganj,Hayre Marg,194.77
7/26/2025,5:29:48,8852fca5-6f3a-4449-9950-599616a486f5,Ongoing,683bac10-51cc-4148-9e0c-86fbe4aa39aa,eBike,Ahmedabad,Sankaran Path,Sha Nagar,625.8
7/16/2025,18:18:41,4b4619fd-ae15-4c1d-8e5b-c82de86d5b6c,Ongoing,f81c401c-7d01-425d-ad1f-1e7c010ea34b,Bike,Chennai,Deep Nagar,Cherian Chowk,840
7/7/2025,10:24:18,d7faf79c-26f5-4307-b5fb-e7e0d77ee729,Completed,cdc3fd62-7536-4f06-b586-3d80338f43d7,Prime Sedan,Lucknow,Bir Nagar,Sahota Zila,890.39
6/29/2025,3:29:21,4e4e19a5-9156-4b2d-bf33-66bfd276ad9d,Cancelled,5347c2a5-9806-412f-96f9-51d34dfe5f52,Prime Plus,Ahmedabad,Goyal Nagar,Acharya Nagar,723.59
6/15/2025,23:52:20,946ae1c7-781a-4083-aa02-f65f40c97565,Completed,00b28809-6d27-483e-a258-0c7c252a5f57,eBike,Mumbai,Khalsa Zila,Master Ganj,65.62
7/14/2025,12:10:20,3530ad71-4d33-46d3-89d5-f5c1561804ed,Ongoing,b6ae689c-d5b4-4d80-8ff7-224bfa691803,Prime Sedan,Ahmedabad,Vig Chowk,Dugar,452.04
6/16/2025,20:14:40,3dfb4723-a9ac-4f9e-8dfc-dcbd53441193,Ongoing,b2b6837e-1de1-4793-b519-7ff98bd36d1e,Bike,Jaipur,Arora Zila,Varty Circle,220.91
7/8/2025,21:58:00,573d5645-e8e9-4485-8a63-bc119c5a40fc,Ongoing,995cab79-2964-4a26-bad7-b0938a1803b6,Bike,Hyderabad,Chauhan Path,Vala Street,531.57
7/9/2025,3:29:44,f33e27d3-4975-4fd2-a4b8-5da89e7358a1,Cancelled,b7c93840-d2cf-464d-9782-ace625d7a8b3,Prime Sedan,Kolkata,Chacko Circle,Bhattacharyya Circle,407.57
8/1/2025,3:57:44,92b76764-cad3-49bf-a2f0-181445ddfa31,Completed,0f60f91f-6a8c-4ac5-bfcd-3bf706aa47ae,Bike,Lucknow,Sampath Nagar,Bahl Chowk,917.62
6/16/2025,17:59:47,6a310381-91a2-469b-a5b2-1428543199f4,Cancelled,962e75ca-4025-4a33-b775-91677ef4040e,Bike,Hyderabad,Dara Road,Uppal Street,974.54
7/23/2025,18:11:37,bbf53746-f115-41ff-8bd7-8ba6e27c8846,Ongoing,badb92ff-c823-4d16-8200-34e2674a35b4,Prime SUV,Chennai,Zacharia Circle,Wali,627.06
6/7/2025,6:04:50,e2977e9a-88dd-4525-82e8-3da8b7619a31,Ongoing,95364416-6dca-4e11-bba3-f79e646f3082,Mini,Chennai,Baral Circle,Deshmukh Zila,250.89
6/24/2025,4:02:58,1b29c8ad-61b5-4282-9e30-9ec6d2914650,Completed,314c9280-8866-4286-bded-d535f96b3ac2,Auto,Lucknow,Devan Ganj,Doshi Ganj,1318.21
7/7/2025,2:42:58,712d0169-ad54-47fc-8214-8f50323c7723,Completed,082e1122-585a-469e-b74d-3aa839cb001e,Auto,Lucknow,Dora Road,Bhat Marg,1431.27
7/13/2025,3:13:20,78d6bba2-2d20-4aa9-b943-b10360feb1fd,Completed,c9e9b2b2-cfb1-46eb-97bc-bdd3bb223ff8,Auto,Hyderabad,Mangat Nagar,Garde Nagar,632.22
7/22/2025,21:07:12,30106965-525c-4047-bc83-e27af9890d85,Completed,014dac84-a826-4eb7-938c-4e916374fd99,Prime SUV,Lucknow,Thaker Road,Kara Ganj,55
6/15/2025,10:16:18,b3f9645a-4966-46d3-8d5c-e609b89a3da6,Ongoing,dab9016c-5b57-4021-923b-43265a91d196,eBike,Chennai,Sheth Nagar,Bose Path,302.64
6/10/2025,10:10:57,3422675c-6d0f-4b3a-8672-a5b8a6d8ce0a,Cancelled,c8929dce-7c22-4d08-a2c2-fdf647f509c5,Prime Plus,Bangalore,Kant Ganj,Master Circle,663.99
7/26/2025,9:53:37,3a53c08b-07bc-4fa5-ae24-26e4ce67a1dd,Completed,b31baf01-845f-44c8-9cda-1784e78323fe,Prime Plus,Pune,Sami Path,Raman Zila,1115.71
6/28/2025,9:24:17,78dcc7b0-e994-41d6-a4d4-e480d6a6ff4e,Completed,cc8e2886-a3bf-4035-9c4c-9f12fde15547,Auto,Hyderabad,Warrior Zila,Sarin Street,1147.26
8/4/2025,22:20:32,8f58919f-2bc8-43f9-8505-b9f5ebcb5588,Completed,3483778f-971d-45c8-8bfa-0e3258cf9610,eBike,Ahmedabad,Dhillon Circle,Bhakta Ganj,848.08
7/28/2025,9:13:48,257fa4c0-8cc0-49ca-a1f9-927345f0bd79,Ongoing,10dc1a6e-e5d2-43d6-ad3d-8cb242363ffe,Auto,Chennai,Wagle,Magar Ganj,789.56
6/9/2025,8:14:13,463d95f5-9d44-4b14-82d3-7680d445e50c,Ongoing,73cea696-55d6-4e35-8da3-a925454c229c,Mini,Ahmedabad,Singhal Marg,Baria Street,581.92
7/10/2025,23:09:18,36477c9e-6099-4dce-bd82-b9c3b207ba5b,Completed,f2eee766-021f-459e-9e17-2257fedbdbde,eBike,Bangalore,Swamy Street,Borra Zila,450.7
7/13/2025,17:38:20,32e85b43-8dec-4bd8-800d-101d7fbf9f48,Ongoing,bbc40e80-de76-43f8-97f5-a1db2ea6b5cb,Mini,Lucknow,Gour Zila,Varkey Nagar,65.17
6/18/2025,6:26:21,6a24e69b-59e0-4767-8e0f-696829ceed44,Cancelled,5f7d16c2-0a1a-4368-9680-46a264330549,Prime Sedan,Mumbai,Venkatesh Road,Arya Ganj,1304.02
6/8/2025,16:13:04,ee72c3e1-e58d-4dcc-be9d-284c13404b88,Ongoing,e1326913-50a5-4726-9a38-8f12c89eac35,Prime SUV,Pune,Sastry Circle,Bala,1395.68
7/24/2025,12:43:12,33cdf95c-e826-429f-84ab-1386d4dce057,Ongoing,51d06289-385b-44e6-bb9a-109309bcabc6,Prime Plus,Pune,Mangal Road,Bath,386.26
7/7/2025,3:53:24,7794416b-7275-436f-baed-cca63e0c3e61,Completed,91ade177-51ce-4b35-8718-5aa6a60efe33,Prime SUV,Mumbai,Madan Ganj,Mani Circle,1170.42
7/12/2025,18:22:21,72770b9c-d404-43e5-b9ea-ae956798b641,Cancelled,db6c5f84-fd53-4b96-8164-dca27204ded1,Prime SUV,Jaipur,Das,Ranganathan Street,583.68
7/7/2025,8:45:24,94d95f5f-b535-474e-8383-12f5ef5e6d3e,Ongoing,bc3c6fad-3497-4701-b10a-b884e5b68b2b,eBike,Jaipur,Gokhale Ganj,Din Circle,384.65
6/13/2025,20:26:57,12f9d1a3-816d-475a-93aa-911e9225c9fe,Completed,c61c01be-3410-4ad9-9670-cdeebb50ecb1,Prime SUV,Chennai,Bedi Nagar,Hans Path,780.05
6/10/2025,11:11:13,10e3f4d4-f421-4a9d-bf0e-fe9459d3ba58,Cancelled,35f3934e-fd4e-4842-a674-f2704ddfaeee,Prime Plus,Mumbai,Ganesh Marg,Ahluwalia,482.16
8/3/2025,11:49:29,a32b6907-4198-4b8c-b992-e9f5e7a3a45e,Completed,5657458c-c2c3-4cc7-be62-3e2b5e827e5b,Auto,Ahmedabad,Kalla Path,Vora Road,1039.54
6/8/2025,19:21:41,58cc3276-4087-4355-9112-de738ce06e74,Completed,33a788ca-d5cd-4a54-a818-b6ecc8cb5443,Prime Plus,Pune,Kibe Circle,Kurian Zila,951.26
7/13/2025,7:29:54,995fa516-789a-4a8b-8bd3-47ca04dd04fc,Ongoing,fc51b585-afcb-43e9-8785-b856a3538659,eBike,Jaipur,Vasa Chowk,Yogi Nagar,169.89
7/18/2025,1:55:55,b54b17d0-35e5-40d6-8c62-46bd5f3240fa,Ongoing,75ff6afb-9531-4a4c-968a-56952f1b230b,Mini,Kolkata,Sani Street,Salvi Ganj,641.97
6/19/2025,19:34:19,6c849fb6-04e2-4fb1-a71f-78e0167b63df,Cancelled,fb7d4279-a897-4dac-9981-b521a0db88f3,Prime SUV,Pune,Deep Road,Wali Nagar,700.52
7/16/2025,3:53:37,9b15bbff-9f15-4c40-8cee-a96653f755ef,Cancelled,1a9ba17c-f56c-404a-97d6-64ce0051fcd7,Mini,Pune,Chadha Street,Yadav Path,1333.81
6/14/2025,18:45:00,abee4446-9fe5-4917-a71e-aaca547bf57a,Cancelled,fe28a26a-3aa4-441d-8e31-60e7ac7caf00,Auto,Delhi,Kala,Dhawan Circle,523.09
7/23/2025,5:34:28,05b07abe-822e-4eef-b52d-7ec4ff9053f5,Completed,5cb9f052-824a-4e56-bff0-cd400defa466,Auto,Pune,Boase Ganj,Randhawa Path,172.47
8/3/2025,23:56:42,6a793916-9486-43f6-9497-156c39f1e16f,Ongoing,c969f3bf-2474-4844-944a-2d6273de06d8,Bike,Ahmedabad,Lal Marg,Goyal Ganj,501.67
6/30/2025,5:22:51,3400a4e9-ec9c-45b9-9e83-82c721e23e66,Ongoing,a19abbaf-ec44-4a96-9654-9b8aab66a148,Prime Sedan,Bangalore,Choudhary Path,Thaker Street,1381.5
8/1/2025,9:15:12,ce4ee190-bcce-4e2c-a31a-e84f310982c5,Completed,cfc6274f-b262-4d82-a821-b1b6989ec53d,Auto,Hyderabad,Chandran Street,Borah Circle,597.2
6/6/2025,17:44:14,4709aef4-e24b-47c5-bc4f-92a4a867ebce,Completed,e5211c65-1e8c-4ed2-aa2e-542e76171e32,Auto,Kolkata,Jha Street,Tata Ganj,365.62
6/19/2025,12:41:08,708caab0-e8ec-45ee-a0b9-86a99a7ca56e,Cancelled,318a823e-7388-4f1b-8b98-dedbac565994,Prime SUV,Bangalore,Shenoy Circle,Chand Chowk,1050.89
6/13/2025,12:11:21,0363583f-e170-4aff-b9a5-5ddf9786b322,Ongoing,f1403403-d643-4d38-ad25-7b48835c08ab,eBike,Mumbai,Gala Chowk,Zacharia Nagar,550.48
6/15/2025,17:23:20,470f0578-394b-49e6-8700-228936d9208c,Completed,4548aec2-d4fb-405f-b452-8201e2b01941,Auto,Kolkata,Kapadia,Bhasin Marg,87.7
7/18/2025,15:53:22,5e8ca5b5-d2c7-4876-a9f9-7185d9149078,Completed,6d8d42d0-7ef0-452c-8f78-083e2069fc22,Mini,Mumbai,Golla Nagar,Kapadia Marg,286.24
7/4/2025,8:03:09,00780675-042f-40e3-a921-218763c34a26,Cancelled,3ef6d492-c4d9-476d-89cc-089f077f39ff,Prime SUV,Lucknow,Maharaj Zila,Handa Road,168.16
7/10/2025,4:01:01,c2fcf7c9-f6d4-41fe-99b6-3f509aa362bb,Cancelled,f1e1677f-80ab-4f5e-bcaa-3fc05ec3aad3,Prime Sedan,Pune,Chaudhary Street,Andra Nagar,118.27
6/26/2025,23:05:00,8a4a3f88-a550-4dce-a06b-12c41d9a9a96,Cancelled,bfd89581-498f-4573-8b78-f212e1093f6b,Bike,Pune,Sampath Path,Raj Ganj,1221.32
7/16/2025,7:05:08,bff8f255-d839-47fd-a220-a2c04c67244f,Cancelled,00f028c2-168a-4de3-be56-7354ccba5c7d,eBike,Delhi,Dutta Marg,Sharaf Circle,178.22
6/20/2025,10:59:00,656e1441-51f5-45bf-b399-6248f48f41bf,Ongoing,b8dd9576-b16c-489e-a33a-87f2a30f8a2e,Prime SUV,Mumbai,Dubey,Raman Street,1370.78
6/21/2025,4:17:42,43cc095d-4a82-468b-9929-1ccd390dbccc,Ongoing,1b4b2a31-48e1-4f84-95f1-a8d7d2888da5,Auto,Jaipur,Rege Ganj,Raja Zila,404.59
7/19/2025,8:18:21,85ea243a-8361-46a9-91fb-7dc70036c574,Cancelled,d44c0edc-0b66-4b39-b267-80f9783b4adb,Prime Plus,Chennai,Choudhary Nagar,Ravel Circle,175.83
7/19/2025,6:04:50,2a251d69-867a-484e-aeeb-ab4989ab1861,Ongoing,408bfe97-db79-4e59-9452-3ea16d7d6c33,Prime Sedan,Mumbai,Cheema Circle,Raj Road,529.11
7/30/2025,20:28:57,b59588a3-dfdc-40c2-adec-de86823ccabd,Ongoing,bdfc5d2f-b9e6-44e1-a99b-fee050692d86,Auto,Kolkata,Sagar Road,Rajagopal Nagar,794.18
6/30/2025,3:44:14,09d4d038-0bc2-4f73-96e0-dc58ea9a81ed,Completed,6b9f6010-8b01-428a-b551-1c079ca7e29a,eBike,Delhi,Dhar Street,Chaudry Road,970.44
7/13/2025,14:46:10,ab1c259c-c370-4927-bdd4-bf6171dbd96e,Ongoing,012af990-fe5b-4bdc-9956-21165550e21e,Mini,Hyderabad,Grewal Street,Shankar Road,1074.47
8/2/2025,7:17:08,1e8b081c-f22b-4bf1-8fe2-e3b5b3af4b51,Ongoing,2f644d63-b442-4e41-943c-bbe762745615,Mini,Delhi,Walia Circle,Chawla Zila,871.08
7/27/2025,21:34:55,04e138c5-aa38-4f9f-95e1-cf2608054c4a,Cancelled,c715d83c-fde7-4eb7-8905-29deba37dfe9,Prime Plus,Delhi,Grewal Road,Khare Street,67.3
6/27/2025,10:46:28,3e43c545-8e9c-4fc0-9d07-186c8955016a,Cancelled,13fd33ae-d2b9-45e5-9a8e-981603ae6d1e,eBike,Delhi,Sunder Ganj,Vora Circle,369.79
8/2/2025,12:48:59,a4a7f91f-f20e-44aa-b1ef-4fb3d93fc78f,Cancelled,bf4374ad-0835-41ed-a6d2-6bdd10cc4009,Bike,Jaipur,Khare Circle,Khanna Road,1221.64
7/4/2025,9:25:11,7acc12d6-d8a0-46a1-9156-ef29fadc747c,Completed,06a7648c-d532-4f8b-b9e1-5a632fc1b45c,Bike,Lucknow,Saraf Street,Rao Road,1300.37
7/14/2025,1:16:09,0cce4ed5-2859-4758-93d2-3989da351e74,Completed,25f8bcf6-beb6-480c-a659-d56ff6fbd966,Prime Plus,Ahmedabad,Kar Ganj,Hora Path,708
6/13/2025,2:53:10,372277cf-2ad3-403b-bb55-8953e0f9879f,Cancelled,c453a8b6-8adf-4254-bf12-91f683561c0f,Prime Plus,Delhi,Dora Road,Datta Ganj,764.53
6/8/2025,13:38:35,33fe4154-aea0-48eb-96e4-ec8a7059e75a,Completed,d9bc27e0-6862-452b-8528-818354ac323c,Prime Sedan,Kolkata,Brar Chowk,Vora Street,764.77
7/14/2025,16:18:41,d176f46c-094b-4f25-904b-422e980fcd47,Completed,09c48837-819b-44d3-b5ef-1168a2456022,Mini,Mumbai,Bhat Path,Bhargava Zila,1292.68
6/21/2025,14:50:40,b7e72a48-ff81-4042-b597-b6aa12657e00,Ongoing,88bb9c76-a268-4ca3-9870-9e16548e70ec,Mini,Bangalore,Sathe Nagar,Basu Ganj,1063.93
7/27/2025,3:44:32,8087cdd5-3ce9-4ba7-b34e-8f058dadb90d,Ongoing,ea51b611-5993-41eb-af0e-c9369cb5d840,eBike,Pune,Jani,Kant Road,328.76
7/13/2025,1:20:24,9557d4fb-9862-497b-b7f3-d5c46ad93307,Ongoing,233454fa-0b85-4348-ba7e-2c9114509075,Prime Sedan,Chennai,Mallick Chowk,Biswas,550.83
7/30/2025,15:06:08,fe4f4542-2c19-4866-a99e-371ed8009912,Cancelled,3236efd1-39e7-48f3-a168-9c006eeceaa7,Prime Plus,Jaipur,Ahluwalia Circle,Bath Marg,775.46
6/10/2025,16:54:23,8cd61182-14cc-4137-b249-b8eba1bdd867,Cancelled,290803dd-6745-4ddb-b793-906ca7f5f56d,Prime Plus,Ahmedabad,Varma Path,Bhatti Road,1365.95
6/10/2025,15:18:42,97dd91e6-6a77-4dc7-a695-b79a0aaf4022,Cancelled,fcffa7ce-ada4-4600-8476-151cde8473db,eBike,Mumbai,Manne Circle,Manda Circle,1345.21
8/4/2025,21:49:34,af35ce0f-a23f-422e-9a21-bd5a60eabad2,Completed,cc969cc7-e40b-43ce-9cbd-2a432a9bbd9f,Prime Plus,Bangalore,Chakraborty Road,Mane Ganj,490.02
7/1/2025,15:34:47,062a974c-9af2-4b55-b009-59b21fa84b25,Ongoing,2b24b6ba-3574-4a08-8369-ca86bddb7c73,Mini,Bangalore,Sinha Street,Taneja Marg,237.88
6/16/2025,0:10:21,5bc786f7-1174-46a2-83e0-64fe712afe51,Ongoing,f4505f63-3635-4600-899c-6e5c77ae9700,Prime SUV,Mumbai,Vohra Nagar,Bhatti,1369.61
6/21/2025,21:18:32,8bbc1a3c-b1e7-4b7c-8d8a-e36c9ea930b9,Cancelled,f1355061-4f38-4df1-9158-290fddf060f9,Bike,Ahmedabad,Sura Nagar,Choudhary Chowk,1063.04
6/29/2025,23:17:57,a7d50d98-3457-46bb-b472-28e0426e9d00,Cancelled,a4be141e-730a-4fd2-84d5-e7e6a6e9795a,Prime SUV,Kolkata,Wason Chowk,Malhotra Circle,56.98
7/10/2025,17:42:13,b6a33288-6d52-4afd-a600-9c3c9aeb0698,Cancelled,9b91a4b8-057a-435d-8d63-fb9b9849c9d7,Prime SUV,Pune,Sandhu Path,Zachariah Street,185.17
8/1/2025,6:16:18,7a4ef201-d531-44e9-9d0d-f74e99d01459,Cancelled,93aca9c9-5d6d-473c-8bbe-f51d5135d984,Prime Plus,Hyderabad,Khosla Ganj,Verma Marg,618.63
7/21/2025,5:55:23,1436f3b4-ec33-4455-bbd9-b399e9b66c6b,Cancelled,36a47d77-c1e2-4d6a-b5d8-8b111265afa3,Auto,Pune,Dhingra Ganj,Jhaveri Nagar,834.26
6/26/2025,23:17:25,a9f1f2af-1703-4b93-be0e-44f36d797e2c,Cancelled,9793efe1-a0e2-4fad-9155-9fdb6d5a0d28,Bike,Chennai,Chauhan Path,Bains Ganj,386.2
7/14/2025,17:14:11,c3b5c45c-899c-4a52-8d00-e34b5903aba9,Cancelled,2477f990-a82b-4abf-b878-e5bbaf5f3a10,Auto,Delhi,Hayre Marg,Kohli Nagar,970.16
6/9/2025,0:03:14,2e55e649-28ec-4be9-a349-00d8fb2e209d,Ongoing,85ebb701-27fc-496e-a3e6-d05ec0241cc1,eBike,Bangalore,Thakur Zila,Shetty Zila,855.16
7/25/2025,11:46:15,4d7b2800-a6be-4912-9401-2392bd84c033,Completed,8a9dfd15-92ef-4d05-89be-94433a3b286a,eBike,Mumbai,Malhotra Road,Bhakta Chowk,515.1
8/1/2025,23:18:25,0e792615-42e4-4d60-a56b-e6cd418a665c,Completed,88447f41-95db-4da0-99da-36ff7abc44dc,Auto,Delhi,Setty Ganj,Singhal Road,396.65
7/26/2025,14:30:15,e11a5b99-3b95-4f4f-9715-ef8c6c1c0612,Ongoing,43282d65-506a-4d09-b97e-a5c95cd18c82,Prime Plus,Bangalore,Sunder Ganj,Sharaf Path,608.52
6/30/2025,19:41:06,5b07e8a4-98ae-4262-8179-41b39d0351bf,Ongoing,aa0597e0-b00e-4781-8baf-be78c650a27f,Auto,Bangalore,Kadakia Ganj,Sarma Circle,425.36
6/9/2025,10:16:25,e5856cb0-ca0e-470b-adc6-8ee076e965bb,Completed,c8076e62-4bbc-4e35-a856-1ff27d5b7c55,Prime SUV,Jaipur,Apte Path,Bal Street,1146.28
6/8/2025,15:39:54,9cdba728-0850-440f-bdc3-33e3273da153,Cancelled,f3293091-2089-442c-8bd8-cd641cc00b07,Prime Plus,Pune,Kalla Circle,Dubey Road,707.64
7/5/2025,20:12:54,bae5c18e-6607-4e45-a246-9a27b9959022,Completed,c395ca1c-c61a-41a8-8a91-b6f5afc57396,Auto,Kolkata,Bobal Ganj,Sane Path,1257.46
7/15/2025,11:48:11,72354ed8-1039-45e6-b380-44f251b882c1,Ongoing,4feb8ec9-e424-4dd4-abbd-ad8ca0975abc,Prime Sedan,Pune,Kamdar Zila,Shanker Ganj,713.38
6/19/2025,9:25:56,67a59810-883d-4495-82d4-d4000eaf900e,Completed,b56846fe-9e2b-4bba-8e3a-59223073ffff,Prime SUV,Mumbai,Chaudhari Zila,Sampath Circle,1305.22
8/3/2025,10:29:40,f4de636c-4cd2-4567-aeba-f88c82e4a084,Cancelled,afd3cafe-feff-4f97-af7f-a38d9b4ce356,Mini,Mumbai,Chandran Ganj,Sura Path,681.6
7/17/2025,10:25:39,abf3af30-4379-4e2d-aad4-76b0f86d2572,Ongoing,fdcac4a6-3750-45fd-a9a0-4551cf0c9b25,Bike,Bangalore,Savant Chowk,Sibal Road,137.93
6/12/2025,7:42:06,b00dfd9c-eb75-4381-8a80-32ed15e5d560,Ongoing,05d8e5ff-befc-4c63-bffe-6790235965bf,Bike,Ahmedabad,Subramaniam Road,Bhakta Ganj,612.27
6/20/2025,14:05:41,fa0d8f06-260e-41a7-9ba6-ae6b8ecdb893,Completed,06d9ce0c-ccb4-4af3-90aa-f8120cde87db,Prime SUV,Mumbai,Srinivasan Circle,Sem Road,375.44
6/16/2025,19:56:08,c864f7ee-c1e7-4698-aebe-b301eae2ad33,Ongoing,674825d8-0bae-44eb-90c5-b9cd1c4bfd28,Auto,Delhi,Dutta Ganj,Mangat Marg,520.67
7/12/2025,20:29:17,98c95926-008c-49ab-9a79-d77e1e0fab23,Completed,a52f035d-737d-4591-8967-754335892025,Prime Sedan,Pune,Kapoor Chowk,Tata,1433.54
6/28/2025,16:18:51,69131e7b-f585-4b29-9f2b-ec4807680aab,Completed,03efd01f-78bd-4cd2-b4ea-2c4aa5b0a2e7,Prime Plus,Delhi,Sengupta Street,Keer Path,1272.05
6/26/2025,11:53:08,333b21e8-e1d5-4aa5-96e8-517108536cf8,Ongoing,99e6bb1e-83c1-4e1c-adcb-4321ccb4177f,eBike,Pune,Edwin Zila,Karan Road,1400.27
8/3/2025,12:01:30,a0ee187d-c3c9-4501-8469-f5ccbc2d38b4,Ongoing,94fc5870-0e71-422d-ad48-dee7bed8cb86,eBike,Hyderabad,Ram Chowk,Vig Street,1208.61
7/1/2025,21:57:35,73ec3809-6f8a-4954-beb2-a126c2f4beda,Completed,34f594b5-a630-4696-8532-07fe7b5b817a,eBike,Bangalore,Krishnan,Chokshi Chowk,709.82
6/19/2025,13:34:39,17ca7899-faa8-4017-a72e-5242be00c571,Ongoing,f99ea3b5-c11a-44ff-b79c-0b0ce3c42dd3,eBike,Pune,Kapur,Andra Path,970.78
7/24/2025,0:50:12,742816a5-3a00-4294-9ff1-ecb11763505d,Ongoing,0c6e3bd5-71e1-4da8-83bd-64f08385aff3,Bike,Kolkata,Ghosh Ganj,Bath Nagar,1270.95
6/22/2025,9:29:32,2ce56544-3f74-4058-8de9-fcc9a54cc8c3,Cancelled,89a84d7a-fbe1-4dfe-af07-e39f7de3df46,Mini,Chennai,Dhar Marg,Chhabra Street,1272
6/28/2025,8:24:06,69bb7f06-fddb-42be-85ef-ddb3d6979df2,Ongoing,d79d5cfd-136e-4dcd-9973-95e2ed0bcd2c,Prime Plus,Jaipur,Mand Road,Guha Chowk,976.63
7/9/2025,2:35:39,0c07fdd2-a120-40da-80ef-5ee64ef17b9e,Completed,8131d141-c8be-4f30-ae1b-1c6f5edd7e1b,Prime SUV,Kolkata,Chakrabarti,Sood,735.01
7/22/2025,7:52:52,c62837a0-ec93-4c29-b8ea-6dae833207db,Completed,f33d0580-92d5-4642-a6ee-c82f4a1cdf09,Prime Plus,Pune,Chad Ganj,Desai Nagar,392.68
7/26/2025,16:38:55,c53401a8-85ba-4b6e-bbca-e6b2843291cc,Ongoing,9fbe2ea1-4cfb-41e3-841a-738c9153f82d,Bike,Mumbai,Gaba Path,Agate Road,380.09
6/19/2025,6:34:37,a2eb8780-33a2-48bc-86c1-8d0d13ad2435,Cancelled,70703aba-6442-4f87-b155-c08f8102e041,Prime SUV,Jaipur,Keer Road,Maharaj Chowk,306.72
6/9/2025,3:20:33,6958f349-9c2f-460c-8da9-597de20c67fa,Ongoing,fa86a499-63ce-4a68-adca-e902cb76d359,Mini,Chennai,Shah Street,Sahota Ganj,891.21
8/4/2025,1:20:16,15cf6acf-817a-4304-a9d7-c56737735979,Ongoing,a44994f3-f83c-4bd3-b089-76eaa5b1f495,Bike,Mumbai,Setty Circle,Kapur,659.29
7/24/2025,5:17:55,57d973da-0837-4a6b-80ea-cc85503a6ef8,Cancelled,4127c4bf-bdd1-4334-b920-81217771a5e3,Prime Sedan,Jaipur,Viswanathan Path,Bhatnagar Nagar,1251.64
